issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url
8756-4629,Journal of geriatric drug therapy,,,,,,,,,,,,,,
1357-5007,Journal of substance misuse,,,,,,,,,,,,,,
0276-3869,Medical reference services quarterly,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wmrs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wmrs20,https://www.facebook.com/pages/Medical-Reference-Services-Quarterly/1474403169456735,https://www.tandfonline.com/toc/wmrs20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15817916
1360-4813,City,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ccit20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ccit20,https://www.facebook.com/City-168598273168873/,https://www.tandfonline.com/toc/ccit20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15716611
0276-3915,Community & junior college libraries,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15817380
1361-455X,The new review of information and library research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rilr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rilr20,,https://www.tandfonline.com/toc/rilr20/current,,,,,,,,,
1361-7427,Slavonica,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ysla20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ysla20,,https://www.tandfonline.com/toc/ysla20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15756399
0281-5737,Scandinavian housing and planning research,,,,,https://www.tandfonline.com/toc/shou19/current,,,,,,,,,
1362-1718,Science and technology of welding and joining,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ystw20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ystw20,,https://www.tandfonline.com/toc/ystw20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15752375
1362-5179,Cultural values,,,,,,,,,,,,,,
0301-9233,Ironmaking & steelmaking,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yirs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yirs20,,https://www.tandfonline.com/toc/yirs20/current,,"Institute of Materials, Minerals and Mining",,,http://www.iom3.org/,,,,https://www.wikidata.org/wiki/Q15761222
1362-9395,Mediterranean politics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=fmed20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=fmed20,,https://www.tandfonline.com/toc/fmed20/current,,,,,,,,https://twitter.com/Medit_Politics,https://www.wikidata.org/wiki/Q15816747
0305-5477,Vernacular architecture,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yvea20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yvea20,,https://www.tandfonline.com/toc/yvea20/current,,Vernacular Architecture Group (VAG),,,http://www.vag.org.uk/,,,,https://www.wikidata.org/wiki/Q15765831
1364-0461,International journal of cast metals research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ycmr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ycmr20,,https://www.tandfonline.com/toc/ycmr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15757099
0305-7631,British journal of in-service education,,,,,https://www.tandfonline.com/toc/rjie18/current,,,,,,,,,
1366-0691,Medieval sermon studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ymss20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ymss20,,https://www.tandfonline.com/toc/ymss20/current,,International Medieval Sermon Studies Society,,,http://imsss.net/,,,,https://www.wikidata.org/wiki/Q15751554
0305-8034,The London journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yldn20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yldn20,,https://www.tandfonline.com/toc/yldn20/current,,,,,,,,https://twitter.com/lonjournal,https://www.wikidata.org/wiki/Q15767048
1366-879X,"Ethics, place and environment",,,,,https://www.tandfonline.com/toc/cepe20/current,,,,,,,,,
1367-3882,Regions,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96717230
1368-2199,The imaging science journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yims20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yims20,,https://www.tandfonline.com/toc/yims20/current,,The Royal Photographic Society,,,http://www.rps.org/,,,,https://www.wikidata.org/wiki/Q7741461
1381-2335,European journal of agricultural education and extension,,,,,,,,,,,,,,
0307-1693,Metals technology,,,,,https://www.tandfonline.com/toc/ymst19/current,,,,,,,,,https://www.wikidata.org/wiki/Q96324535
1384-1289,The journal of policy reform,,,,,https://www.tandfonline.com/toc/gpre19/current,,,,,,,,,
1385-4046,"Neuropsychology, development, and cognition",,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15764818
1392-1843,Vilniaus technikos universiteto mokslo darbai. Geodezijos darbai,,,,,,,,,,,,,,
0308-4590,International metals reviews,,,,,https://www.tandfonline.com/toc/yimr19/current,,,,,,,,,https://www.wikidata.org/wiki/Q96325049
0309-0728,Industrial archaeology review,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yiar20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yiar20,,https://www.tandfonline.com/toc/yiar20/current,,The Association for Industrial Archaeology,,,http://industrial-archaeology.org/,,,,https://www.wikidata.org/wiki/Q15750619
1440-1266,R & D enterprise - Asia Pacific,,,,,,,,,,,,,,
1441-7049,Advances in speech language pathology,,,,,https://www.tandfonline.com/toc/iasl19/current,,,,,,,,,
0311-2136,South Pacific journal of teacher education,,,,,https://www.tandfonline.com/toc/capj19/current,,,,,,,,,
0314-6464,Australian journal of art,,,,,,,,,,,,,,
1445-2294,NJ Drama Australia journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rnjd20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rnjd20,,https://www.tandfonline.com/toc/rnjd20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15758118
0314-7533,Review,,,,,,,,,,,,,,
0323-3790,"Asien, Afrika, Lateinamerika",,,,,https://www.tandfonline.com/toc/gaal20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27718548
1447-9338,Innovation,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rimp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rimp20,,https://www.tandfonline.com/toc/rimp20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15817027
1460-0412,Emerging therapeutic targets,,,,,https://www.tandfonline.com/toc/iett19/current,,,,,,,,,
1460-8464,Journal of European area studies,,,,,https://www.tandfonline.com/toc/cjea19/current,,,,,,,,,
0334-4355,Tel Aviv,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ytav20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ytav20,,https://www.tandfonline.com/toc/ytav20/current,,Institute of Archaeology of Tel Aviv University,,,http://archaeology.tau.ac.il/,,,,https://www.wikidata.org/wiki/Q33935
1461-0981,"Culture, sport, society",,,,,,,,,,,,,,
1461-3190,Journal of Southern Europe and the Balkans,,,,,https://www.tandfonline.com/toc/cjsb19/current,,,,,,,,,
1461-4103,Environmental archaeology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yenv20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yenv20,,https://www.tandfonline.com/toc/yenv20/current,,Association for Environmental Archaeology (AEA),,,http://envarch.net/,,,,https://www.wikidata.org/wiki/Q5381089
0361-2112,Dress,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ydre20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ydre20,,https://www.tandfonline.com/toc/ydre20/current,,Costume Society of America,,,http://costumesocietyamerica.com/,,,,https://www.wikidata.org/wiki/Q27722618
0363-7751,Communication monographs,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rcmm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rcmm20,,https://www.tandfonline.com/toc/rcmm20/current,,National Communication Association,,,http://www.natcom.org/,,,,https://www.wikidata.org/wiki/Q5154105
1462-2459,Reformation & Renaissance review,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yrrr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yrrr20,,https://www.tandfonline.com/toc/yrrr20/current,,Society of Reformation Studies and in partnership with Refo 500,,,http://reformationstudies.org/,,,,https://www.wikidata.org/wiki/Q15760300
1462-317X,Political theology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ypot20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ypot20,,https://www.tandfonline.com/toc/ypot20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15755002
1462-9712,The court historian,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ycou20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ycou20,,https://www.tandfonline.com/toc/ycou20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7727851
0368-0770,Verhandlungen,,,,,,,,,,,,,,
1463-1180,Family & community history,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15752888
0371-7453,Transactions,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q55234649
0371-750X,Transactions,,,,,,,,,,,,,,
0371-9553,Transactions,,,,,,,,,,,,,,
1463-9238,Medical informatics and the Internet in medicine,,,,,https://www.tandfonline.com/toc/imif19/current,,,,,,,,,
0372-0187,Transactions,,,,,,,,,,,,,,
1464-3154,Deafness & education international,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ydei20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ydei20,,https://www.tandfonline.com/toc/ydei20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15749490
0373-6687,Journal of bryology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yjbr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yjbr20,,https://www.tandfonline.com/toc/yjbr20/current,,British Bryological Society,,,http://www.britishbryologicalsociety.org.uk/,,,,https://www.wikidata.org/wiki/Q13548561
0373-7934,Acta cardiologica. Supplementum,,,,,,,,,,,,,,
1465-5187,Public archaeology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ypua20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ypua20,,https://www.tandfonline.com/toc/ypua20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7257314
1465-8011,"Plastics, rubber and composites",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yprc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yprc20,,https://www.tandfonline.com/toc/yprc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15755717
1465-9891,Journal of substance use,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ijsu20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ijsu20,,https://www.tandfonline.com/toc/ijsu20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15761536
0384-1367,NS. Northsouth,,,,,,,,,,,,,,
0430-8778,Folk life,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yfol20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yfol20,,https://www.tandfonline.com/toc/yfol20/current,,Society for Folk Life Studies,,,http://www.folklifestudies.org.uk/,,,,https://www.wikidata.org/wiki/Q15758823
1466-2035,Landscapes,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ylan20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ylan20,,https://www.tandfonline.com/toc/ylan20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15759129
0434-5541,Pans Pest Articles & News Summaries,,,,,https://www.tandfonline.com/toc/ttpm17/current,,,,,,,,,
1467-0100,Cochlear implants international,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ycii20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ycii20,,https://www.tandfonline.com/toc/ycii20/current,,"BCIG, ACIA, SACIG, CCICG and WHCISG",,,http://www.tandfonline.com/action/journalInformation?show=societyInformation&journalCode=YCII,,,,https://www.wikidata.org/wiki/Q15764229
0434-9725,Gwerin,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q16089837
1468-2737,Hispanic research journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yhrj20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yhrj20,,https://www.tandfonline.com/toc/yhrj20/current,,,,,,,,https://twitter.com/journalhispanic?lang=en,https://www.wikidata.org/wiki/Q15766228
0538-4680,Mitteilungen - Internationale Vereinigung für Theoretische und Angewandte Limnologie,,,,,,,,,,,,,,
1473-2971,Journal of wetland archaeology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yjwa20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yjwa20,,https://www.tandfonline.com/toc/yjwa20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15752316
1473-5776,"Culture, theory and critique",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rctc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rctc20,,https://www.tandfonline.com/toc/rctc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764641
1474-2829,Social movement studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=csms20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=csms20,,https://www.tandfonline.com/toc/csms20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7550726
1474-9009,Transactions of the Institution of Mining and Metallurgy,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q55234649
0726-3864,Australia and New Zealand journal of developmental disabilities,,,,,https://www.tandfonline.com/toc/cjid19/current,,,,,,,,,
1475-1798,Defense & security analysis,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cdan20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cdan20,,https://www.tandfonline.com/toc/cdan20/current,,,,,,,,,
0726-6472,Newsletter - Committee for the Establishement of an Australian Centre for Maritime Studies,,,,,,,,,,,,,,
1476-7430,Journal of critical realism,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yjcr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yjcr20,,https://www.tandfonline.com/toc/yjcr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15754736
0728-8433,Australian cultural history,,,,,https://www.tandfonline.com/toc/rahi20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764059
1476-9670,Journal of multilingual communication disorders,,,,,https://www.tandfonline.com/toc/ijmc20/current,,,,,,,,,
0729-2473,War & society,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ywar20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ywar20,,https://www.tandfonline.com/toc/ywar20/current,,"School of Humanities and Social Sciences, UNSW Canberra",,,https://www.unsw.adfa.edu.au/school-of-humanities-and-social-sciences/war-society-journal,,,,https://www.wikidata.org/wiki/Q15764581
1477-9072,Expert review of cardiovascular therapy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ierk20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ierk20,,https://www.tandfonline.com/toc/ierk20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15733727
0731-356X,Electric machines and power systems,,,,,https://www.tandfonline.com/toc/uemp19/current,,,,,,,,,
1478-6419,Natural product research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=gnpl20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=gnpl20,,https://www.tandfonline.com/toc/gnpl20/current,,,,,,,,,https://www.wikidata.org/wiki/Q6980583
0732-8303,Journal of carbohydrate chemistry,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=lcar20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=lcar20,,https://www.tandfonline.com/toc/lcar20/current,,,,,,,,,https://www.wikidata.org/wiki/Q13557319
1479-0726,New writing,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rmnw20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rmnw20,,https://www.tandfonline.com/toc/rmnw20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15766226
1479-0963,Central Europe,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yceu20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yceu20,,https://www.tandfonline.com/toc/yceu20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96330038
0733-4680,Journal of trace and microprobe techniques,,,,,https://www.tandfonline.com/toc/ltma20/current,,,,,,,,,
1520-8834,The journal of psychology and financial markets,,,,,,,,,,,,,,
0734-0796,Literature in performance,,,,,,,,,,,,,,
0734-578X,Southeastern archaeology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ysea20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ysea20,,https://www.tandfonline.com/toc/ysea20/current,,Southeastern Archaeological Conference,,,https://www.southeasternarchaeology.org/,,,https://twitter.com/seacarchaeology,https://www.wikidata.org/wiki/Q15755809
1522-8851,Small fruits review,,,,,https://www.tandfonline.com/toc/wzsf20/current,,,,,,,,,
1522-8886,Slavic & East European information resources,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wsee20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wsee20,,https://www.tandfonline.com/toc/wsee20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15817331
0736-7244,Somatosensory research,,,,,,,,,,,,,,
1522-8940,Journal of herbal pharmacotherapy,,,,,https://www.tandfonline.com/toc/iher20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15766835
0737-769X,Journal of Chinese religions,,,,,https://www.tandfonline.com/toc/yjch20/current,,,,,,,,,https://www.wikidata.org/wiki/Q6294944
1522-9580,Journal of Psychotherapy in Independent Practice,,,,,https://www.tandfonline.com/toc/wzpi20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96329164
0739-3148,New political science,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cnps20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cnps20,https://www.facebook.com/NewPoliticalScience/,https://www.tandfonline.com/toc/cnps20/current,https://ae.linkedin.com/company/new-political-science,Caucus for a New Political Science,,,https://connect.apsanet.org/s27/,,,https://twitter.com/nps_journal,https://www.wikidata.org/wiki/Q15745473
1524-0754,NHSA dialog,,,,,https://www.tandfonline.com/toc/hnhd20/current,,National Head Start Association,,,http://www.nhsa.org/,,,,
1524-8372,Journal of cognition and development,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hjcd20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hjcd20,,https://www.tandfonline.com/toc/hjcd20/current,,Cognitive Development Society (CDS),,,https://cogdevsoc.org/,,,,https://www.wikidata.org/wiki/Q15756942
0742-969X,The Hospice journal,,,,,https://www.tandfonline.com/toc/ippc19/current,,,,,,,,,
1528-4336,HIV clinical trials,,,,,https://www.tandfonline.com/toc/yhct20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15756361
1529-9104,Early medieval China,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yemc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yemc20,,https://www.tandfonline.com/toc/yemc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15759839
0743-4618,Augmentative and alternative communication :,Augmentative and alternative communication,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iaac20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=iaac20,,https://www.tandfonline.com/toc/iaac20/current,,International Society for Augmentative and Alternative Communication (ISAAC),,,https://isaac-online.org/english/home/,,,https://twitter.com/aacjourn?lang=en,https://www.wikidata.org/wiki/Q13430997
1533-2942,The social policy journal,,,,,https://www.tandfonline.com/toc/wzsp20/current,,,,,,,,,
1533-7472,The new yearbook for phenomenology and phenomenological philosophy,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15761643
0882-8164,Environmental Carcinogenesis Reviews,,,,,https://www.tandfonline.com/toc/lesc19/current,,,,,,,,,https://www.wikidata.org/wiki/Q96699092
0883-7570,Journal of hospital marketing,,,,,https://www.tandfonline.com/toc/wzhm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15817892
0884-3759,Fuel science & technology international,,,,,https://www.tandfonline.com/toc/lpet19/current,,,,,,,,,
0885-4734,Journal of chemical dependency treatment,,,,,https://www.tandfonline.com/toc/wzcd20/current,,,,,,,,,
0885-7253,Metaphor and symbolic activity,,,,,https://www.tandfonline.com/toc/hmet19/current,,,,,,,,,
0886-9634,Cranio,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ycra20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ycra20,,https://www.tandfonline.com/toc/ycra20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15752347
0888-6504,Journal of research on computing in education,,,,,https://www.tandfonline.com/toc/ujrt19/current,,,,,,,,,
0890-7064,Journal of psychology & human sexuality,,,,,,,,,,,,,,
0893-2344,Republican China =,Republican China,,,,,,,,,,,,,
0894-8550,Comments on modern biology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q26839891
