issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url
"[""2471-9625""]",Agricultural & environmental letters,,http://www.agronomy.org/publications/journals/author-resources,https://acsess.onlinelibrary.wiley.com/journal/24719625/editorial-board/editorial-board,,https://acsess.onlinelibrary.wiley.com/journal/24719625,,,,,,,,,https://www.wikidata.org/wiki/Q50817783
"[""2169-9011"", ""2169-9003""]",Journal of geophysical research,Journal of Geophysical Research: Earth Surface,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/21699011/editorial-board,,https://onlinelibrary.wiley.com/journal/21699011,,,,,,,,,https://www.wikidata.org/wiki/Q27726645
"[""2169-9100"", ""2169-9097""]",Journal of geophysical research,Journal of Geophysical Research: Planets,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/21699100/editorial-board,,https://agupubs.onlinelibrary.wiley.com/journal/21699100,,,,,,,,,https://www.wikidata.org/wiki/Q27726640
"[""2473-4039""]",JBMR plus,,https://asbmr.onlinelibrary.wiley.com/hub/journal/24734039/homepage/forauthors,https://asbmr.onlinelibrary.wiley.com/hub/journal/24734039/homepage/editorialboard,,https://asbmr.onlinelibrary.wiley.com/journal/24734039,,American Society for Bone and Mineral Research,,,https://www.asbmr.org/Default.aspx,,,,https://www.wikidata.org/wiki/Q50817777
"[""2169-9291"", ""2169-9275""]",Journal of geophysical research,Journal of Geophysical Research: Oceans,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/21699291/editorial-board,,https://onlinelibrary.wiley.com/journal/21699291,,,,,,,,,https://www.wikidata.org/wiki/Q27726646
"[""2475-0328""]",Annals of gastroenterological surgery,,https://onlinelibrary.wiley.com/page/journal/24750328/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/24750328/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/24750328,,,,,,,,,https://www.wikidata.org/wiki/Q50817800
"[""2169-9313"", ""2169-9356""]",Journal of geophysical research,Journal of Geophysical Research: Solid Earth,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/21699356/editorial-board,,https://onlinelibrary.wiley.com/journal/21699356,,,,,,,,,https://www.wikidata.org/wiki/Q27726642
"[""2475-0360""]",Aging medicine,,https://onlinelibrary.wiley.com/page/journal/24750360/homepage/ForAuthors.html,https://onlinelibrary.wiley.com/page/journal/24750360/homepage/EditorialBoard.html,,https://onlinelibrary.wiley.com/journal/24750360,,Beijing Hospital,,,http://www.bjhmoh.cn/english/,,,,https://www.wikidata.org/wiki/Q96320895
"[""2169-9380"", ""2169-9402""]",Journal of geophysical research,Journal of Geophysical Research: Space Physics,,https://agupubs.onlinelibrary.wiley.com/hub/journal/21699402/editorial-board.html,,https://onlinelibrary.wiley.com/journal/21699402,,,,,,,,,https://www.wikidata.org/wiki/Q27726641
"[""2475-4455""]",Plant direct,,https://onlinelibrary.wiley.com/page/journal/24754455/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/24754455/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/24754455,,SEB,ASPB,,https://www.sebiology.org/,https://aspb.org/,,,https://www.wikidata.org/wiki/Q73379286
"[""2189-6577"", ""2189-7948""]",Journal of general and family medicine,,https://onlinelibrary.wiley.com/page/journal/21897948/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/21897948/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/21897948,,Japan Primary Care Association,,,http://www.primary-care.or.jp/jpca_eng/index.html,,,,https://www.wikidata.org/wiki/Q50815780
"[""2475-8876""]",Japan architectural review,,https://onlinelibrary.wiley.com/page/journal/24758876/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/24758876/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/24758876,,Architectural Institute of Japan,,,https://www.aij.or.jp/aijhome.htm,,,,https://www.wikidata.org/wiki/Q96709400
"[""2190-6009"", ""2190-5991""]","Journal of cachexia, sarcopenia and muscle",,https://onlinelibrary.wiley.com/page/journal/1353921906009/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/1353921906009/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/1353921906009,,"Society on Sarcopenia, Cachexia and Wasting Disorders",,,http://society-scwd.org/,,,https://twitter.com/jcsm_cachexia,https://www.wikidata.org/wiki/Q6294897
"[""2510-5345""]",ImmunoMedicine,,https://onlinelibrary.wiley.com/page/journal/25105345/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/25105345/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/25105345,,,,,,,,,https://www.wikidata.org/wiki/Q59554191
"[""2192-8312"", ""2192-8304""]",JIMD reports,,https://onlinelibrary.wiley.com/page/journal/21928312/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/21928312/homepage/editorial-board,https://www.facebook.com/theJIMD/,https://onlinelibrary.wiley.com/journal/21928312,https://www.linkedin.com/company/jimd,Society for the Study of Inborn Errors of Metabolism (SSIEM),,,https://www.ssiem.org/,,,,https://www.wikidata.org/wiki/Q27724122
"[""2523-3548""]",Cancer communications,,https://onlinelibrary.wiley.com/page/journal/25233548/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/25233548/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/25233548,,Chinese Anti-Cancer Association,US Chinese Anti-Cancer Association,,http://www.caca.org.cn/english/,http://www.uscaca.org/,,,https://www.wikidata.org/wiki/Q27709712
"[""2324-9250"", ""0096-3941""]",Eos,"Eos, Transactions American Geophysical Union",,,,https://onlinelibrary.wiley.com/journal/23249250,,,,,,,,,https://www.wikidata.org/wiki/Q60362935
"[""2327-6096"", ""0012-9623""]",Bulletin of the Ecological Society of America,,,https://esajournals.onlinelibrary.wiley.com/hub/journal/23276096/editorial-board/editorial-board,,https://esajournals.onlinelibrary.wiley.com/journal/23276096/,,,,,,,,,https://www.wikidata.org/wiki/Q29043986
"[""2567-3165""]",InfoMat,,https://onlinelibrary.wiley.com/page/journal/25673165/homepage/authorguidelines,https://onlinelibrary.wiley.com/page/journal/25673165/homepage/editorialboard,,https://onlinelibrary.wiley.com/journal/25673165,,,,,,,,,https://www.wikidata.org/wiki/Q1662631
"[""2351-9797"", ""2351-9800""]",Advances in digestive medicine,,https://onlinelibrary.wiley.com/page/journal/23519800/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/23519800/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/23519800,,The Gastroenterological Society of Taiwan,The Digestive Endoscopy Society of Taiwan,Taiwan Association for the Study of the Liver,http://www.gest.org.tw/,https://www.dest.org.tw/,http://tasl.org.tw/en/index.asp,,https://www.wikidata.org/wiki/Q68171741
"[""2567-3173""]",EcoMat,,https://onlinelibrary.wiley.com/page/journal/25673173/homepage/forauthors,https://onlinelibrary.wiley.com/page/journal/25673173/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/25673173,,,,,,,,,https://www.wikidata.org/wiki/Q96695880
"[""2410-8650"", ""1607-551X""]",The Kaohsiung journal of medical sciences,,https://onlinelibrary.wiley.com/page/journal/24108650/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/24108650/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/24108650,,Kaohsiung Medical University,,,http://english2.kmu.edu.tw/front/bin/home.phtml,,,,https://www.wikidata.org/wiki/Q15817558
"[""2572-4517"", ""2572-4525""]",Paleoceanography and paleoclimatology,,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/25724525/editorial-board/editorial-board,,https://onlinelibrary.wiley.com/journal/25724525,,,,,,,,,https://www.wikidata.org/wiki/Q96320731
"[""2572-1143""]",JOR spine,,https://onlinelibrary.wiley.com/page/journal/25721143/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/25721143/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/25721143,,Orthopaedic Research Society,,,http://www.ors.org/,,,https://twitter.com/JorSpine,https://www.wikidata.org/wiki/Q73541371
"[""2572-2611""]","Plants, people, planet",,https://nph.onlinelibrary.wiley.com/hub/journal/25722611/about/author-guidelines,https://nph.onlinelibrary.wiley.com/hub/journal/25722611/editorial-board/editorial-board,https://www.facebook.com/plantspeopleplanet/,https://nph.onlinelibrary.wiley.com/journal/25722611#,https://www.linkedin.com/showcase/plants-people-planet/,,,,,,,https://twitter.com/plantspplplanet,https://www.wikidata.org/wiki/Q96726367
"[""2576-2095"", ""2096-5451""]",Animal models and experimental medicine,,https://onlinelibrary.wiley.com/page/journal/25762095/homepage/2031_authors.html,https://onlinelibrary.wiley.com/page/journal/25762095/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/25762095,,Chinese Association for Laboratory Animal Sciences,"Institute of Laboratory Animal Sciences, Chinese Academy of Medical Sciences & Peking Union Medical College",,http://english.calas.org.cn/,http://www.cnilas.org/,,,https://www.wikidata.org/wiki/Q96320466
"[""2573-8348""]",Cancer reports,,https://onlinelibrary.wiley.com/page/journal/25738348/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/25738348/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/25738348,,,,,,,,,https://www.wikidata.org/wiki/Q59554235
"[""2688-3988"", ""2688-268X""]",View,,https://onlinelibrary.wiley.com/page/journal/2688268x/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/2688268x/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/2688268x,,,,,,,,,https://www.wikidata.org/wiki/Q96732710
"[""2574-173X""]",Neuropsychopharmacology reports,,https://onlinelibrary.wiley.com/page/journal/2574173x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/2574173x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/2574173x,,The Japanese Society of Neuropsychopharmacology,,,http://www.asas.or.jp/jsnp/english/index.html,,,https://twitter.com/nppr_jsnp,https://www.wikidata.org/wiki/Q96320308
"[""2688-819X"", ""2766-8525""]",SmartMat,,https://onlinelibrary.wiley.com/page/journal/2688819x/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/2688819x/homepage/editorial-board,https://www.facebook.com/SmartMat-108957600923851/,https://onlinelibrary.wiley.com/journal/2688819x,,Tianjin University,,,http://www.tju.edu.cn/,,,https://twitter.com/smartmat2,
"[""2574-4593""]",Journal of cutaneous immunology and allergy,,https://onlinelibrary.wiley.com/page/journal/25744593/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/25744593/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/25744593,,Japanese Society for Cutaneous Immunology and Allergy,,,https://www.jscia.org/english.html,,,,https://www.wikidata.org/wiki/Q96713263
"[""2575-1220""]",Urban agriculture & regional food systems,,,https://acsess.onlinelibrary.wiley.com/journal/25751220/editorial-board/editorial-board,,https://acsess.onlinelibrary.wiley.com/journal/25751220,,American Society of Agronomy,Crop Science,,https://www.agronomy.org/,https://www.crops.org/,,,https://www.wikidata.org/wiki/Q96731958
"[""2692-3823"", ""2692-3831""]",Climate and energy,,https://onlinelibrary.wiley.com/page/journal/26923823/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/26923823/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/26923823,,,,,,,,,
"[""2575-6265""]",Plant-environment interactions,,https://onlinelibrary.wiley.com/page/journal/25756265/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/25756265/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/25756265,,,,,,,,https://twitter.com/plantenvinterac?lang=en,https://www.wikidata.org/wiki/Q96726343
"[""2692-4552"", ""2766-8479""]",SusMat,,https://onlinelibrary.wiley.com/page/journal/26924552/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26924552/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26924552,,Sichuan University,,,http://en.scu.edu.cn/,,,,
"[""2575-8314""]",People and nature,,https://besjournals.onlinelibrary.wiley.com/hub/journal/25758314/author_guidelines,https://besjournals.onlinelibrary.wiley.com/hub/journal/25758314/editorial-board/editor_profiles,https://www.facebook.com/pages/category/Nonprofit-Organization/People-and-Nature-1155075021340342/,https://besjournals.onlinelibrary.wiley.com/journal/25758314,,British Ecological Society,,,https://www.britishecologicalsociety.org/,,,https://twitter.com/pan_bes,https://www.wikidata.org/wiki/Q73542392
"[""2694-6424"", ""2694-6416""]","Business ethics, the environment & responsibility",https://onlinelibrary.wiley.com/journal/14678608,https://onlinelibrary.wiley.com/page/journal/26946424/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/26946424/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/26946424,,,,,,,,,https://www.wikidata.org/wiki/Q15716418
"[""2576-604X""]",AGU advances,,,https://agupubs.onlinelibrary.wiley.com/hub/journal/2576604x/editorial-board,https://www.facebook.com/AGU-Advances-2236737993035458/,https://agupubs.onlinelibrary.wiley.com/journal/2576604x,,American Geophysical Union,,,https://agu.org,,,https://twitter.com/aguadvances,https://www.wikidata.org/wiki/Q64412529
"[""2766-8541"", ""2692-4560""]",Aggregate,,https://onlinelibrary.wiley.com/page/journal/26924560/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26924560/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26924560,,South China University of Technology,AIE Institute,,https://www.scut.edu.cn/new/,https://aie.ac/,,https://twitter.com/AggregateOA,
"[""2577-171X""]",IJU case reports,,https://onlinelibrary.wiley.com/page/journal/2577171x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/2577171x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/2577171x,,Japanese Urological Association,Urological Association of Asia,,http://www.urol.or.jp/en/index.html,http://uaanet.org/,,,https://www.wikidata.org/wiki/Q96708240
"[""0006-3231"", ""1464-7931"", ""1469-185X""]",Biological reviews of the Cambridge Philosophical Society,Biological reviews,https://onlinelibrary.wiley.com/page/journal/1469185x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/1469185x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/1469185x,,Cambridge Philosophical Society,,,http://www.cambridgephilosophicalsociety.org/,,,,https://www.wikidata.org/wiki/Q2500948
"[""2577-7408""]",Computational and mathematical methods,,https://onlinelibrary.wiley.com/page/journal/25777408/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/25777408/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/25777408,,,,,,,,,https://www.wikidata.org/wiki/Q96702427
"[""1045-7410"", ""0008-543X"", ""1097-0142""]",Cancer,,https://acsjournals.onlinelibrary.wiley.com/hub/journal/10970142/homepage/forauthors.html,https://acsjournals.onlinelibrary.wiley.com/hub/journal/10970142/homepage/editorialboard.html,,https://acsjournals.onlinelibrary.wiley.com/journal/10970142,,American Cancer Society,,,https://www.cancer.org/,,,https://twitter.com/journalcancer,https://www.wikidata.org/wiki/Q326041
"[""2577-8196""]",Engineering reports,,https://onlinelibrary.wiley.com/page/journal/25778196/homepage/author_guidelines,https://onlinelibrary.wiley.com/page/journal/25778196/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/25778196,,,,,,,,,https://www.wikidata.org/wiki/Q96698668
"[""1058-7187"", ""1035-7147"", ""1548-7458""]",Visual anthropology review,,https://anthrosource.onlinelibrary.wiley.com/hub/journal/15487458/about/author-guidelines,https://anthrosource.onlinelibrary.wiley.com/hub/journal/15487458/editorial-board/editorial-board,,https://onlinelibrary.wiley.com/journal/15487458,,,,,,,,,https://www.wikidata.org/wiki/Q27722507
"[""2578-2703""]",Plant phenome journal,,https://www.agronomy.org/publications/journals/author-resources,https://acsess.onlinelibrary.wiley.com/journal/25782703/editorial-board/editorial-board,,https://acsess.onlinelibrary.wiley.com/journal/25782703,,American Society of Agronomy,Crop Science Society of America,Soil Science Society of America,https://www.agronomy.org/,https://www.crops.org/,https://www.soils.org/,https://twitter.com/plantphenomej?lang=en,https://www.wikidata.org/wiki/Q96737654
"[""1072-9623"", ""1435-0645"", ""0002-1962""]",Agronomy journal,,https://www.agronomy.org/publications/journals/author-resources,https://acsess.onlinelibrary.wiley.com/journal/14350645/editorial-board/editorial-board,,https://acsess.onlinelibrary.wiley.com/journal/14350645,,American Society of Agronomy,,,https://www.agronomy.org/,,,https://twitter.com/agronomyjournal?lang=en,https://www.wikidata.org/wiki/Q1852096
"[""2578-3270""]",International journal of ceramic engineering & science,,https://ceramics.onlinelibrary.wiley.com/hub/journal/25783270/homepage/author_instructions,https://ceramics.onlinelibrary.wiley.com/hub/journal/25783270/homepage/editorialboard,,https://ceramics.onlinelibrary.wiley.com/journal/25783270,,The American Ceramic Society,,,https://ceramics.org,,,,https://www.wikidata.org/wiki/Q96711230
"[""1234-988X"", ""1049-8931"", ""1557-0657""]",International journal of methods in psychiatric research,,https://onlinelibrary.wiley.com/page/journal/15570657/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/15570657/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/15570657,,,,,,,,,https://www.wikidata.org/wiki/Q15752770
"[""2578-4854""]",Conservation science and practice,,https://conbio.onlinelibrary.wiley.com/hub/journal/25784854/homepage/author-guidelines,https://conbio.onlinelibrary.wiley.com/hub/journal/25784854/homepage/editorial-board,,https://conbio.onlinelibrary.wiley.com/journal/25784854,,The Society for Conservation Biology,,,http://conservationbiology.org/,,,https://twitter.com/conservationsp,https://www.wikidata.org/wiki/Q96321234
"[""1370-4788"", ""0770-8548"", ""1467-8292""]",Annals of public and co-operative economy,,https://onlinelibrary.wiley.com/page/journal/14678292/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14678292/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14678292,,"Edgard Milhaud Foundation in collaboration with the International Centre of Research and Information on the Public, Social and Cooperative Economy (CIRIEC)",,,http://www2.ulg.ac.be/ciriec/,,,,https://www.wikidata.org/wiki/Q4767860
"[""2578-5745""]",ACR open rheumatology,,https://onlinelibrary.wiley.com/page/journal/25785745/homepage/guide-to-authors?,https://onlinelibrary.wiley.com/page/journal/25785745/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/25785745,,American College of Rheumatology,,,http://www.rheumatology.org/,,,,https://www.wikidata.org/wiki/Q84496804
"[""2617-1619""]",JCSM rapid communications,,https://onlinelibrary.wiley.com/page/journal/26171619/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26171619/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26171619,,"Society on Sarcopenia, Cachexia and Wasting Disorders (SCWD)",,,https://society-scwd.org/,,,,https://www.wikidata.org/wiki/Q96320465
"[""1540-627X"", ""0047-2778"", ""0447-2778""]",Journal of small business management,,https://onlinelibrary.wiley.com/page/journal/1540627x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/1540627x/homepage/editorialboard.html,https://www.facebook.com/Journal-of-Small-Business-Management-100323991781235/,https://onlinelibrary.wiley.com/journal/1540627x,,International Council for Small Business,,,https://icsb.org/,,,https://twitter.com/the_jsbm,https://www.wikidata.org/wiki/Q6295918
"[""2627-1850""]",Translational biophotonics,,https://onlinelibrary.wiley.com/page/journal/26271850/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26271850/homepage/editorialboard,,https://onlinelibrary.wiley.com/journal/26271850,,,,,,,,,https://www.wikidata.org/wiki/Q96738371
"[""2192-4236"", ""1521-379X"", ""0038-9056""]",Stärke,Starch - Stärke,https://onlinelibrary.wiley.com/page/journal/1521379x/homepage/2041_authors_guidelines.html,https://onlinelibrary.wiley.com/page/journal/1521379x/homepage/2041_edbd.html,,https://onlinelibrary.wiley.com/journal/1521379x,,,,,,,,,https://www.wikidata.org/wiki/Q15761775
"[""2628-5452""]",Analytical science advances,,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/26285452/author-guidelines,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/26285452/editorial-board,,https://chemistry-europe.onlinelibrary.wiley.com/journal/26285452,,,,,,,,,https://www.wikidata.org/wiki/Q96701564
"[""2628-9725""]",Chemistry methods,,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/26289725/author-guidelines,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/26289725/editorial-board,,https://chemistry-europe.onlinelibrary.wiley.com/journal/26289725,,,,,,,,https://twitter.com/chemmethods,
"[""2204-1907"", ""0728-4896"", ""1834-4453""]",Archaeology in Oceania,,https://onlinelibrary.wiley.com/page/journal/18344453/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/18344453/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/18344453,,,,,,,,https://twitter.com/in_oceania,https://www.wikidata.org/wiki/Q15798920
"[""0096-1043"", ""1944-9208"", ""0034-6853"", ""8755-1209""]",Reviews of geophysics,,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/19449208/editorial-board/editorial-board,,https://onlinelibrary.wiley.com/journal/19449208,,,,,,,,,https://www.wikidata.org/wiki/Q7318406
"[""2637-3807""]",Paediatric & neonatal pain,,https://onlinelibrary.wiley.com/page/journal/26373807/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26373807/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26373807,,,,,,,,,https://www.wikidata.org/wiki/Q96723177
"[""1550-1949"", ""1055-615X"", ""1099-1174"", ""2160-0074""]","International journal of intelligent systems in accounting, finance & management","Intelligent Systems in Accounting, Finance and Management",https://onlinelibrary.wiley.com/page/journal/21600074/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/21600074/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/10991174,,,,,,,,,https://www.wikidata.org/wiki/Q15764917
"[""2637-4943""]",Environmental DNA,,https://onlinelibrary.wiley.com/page/journal/26374943/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26374943/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26374943,,The eDNA Society,,,https://ednasociety.org/en/,,,,https://www.wikidata.org/wiki/Q96699100
"[""2637-6989""]",Perspectives of earth and space scientists,,https://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/26376989/editorial-board,,https://agupubs.onlinelibrary.wiley.com/journal/26376989,,,,,,,,,https://www.wikidata.org/wiki/Q96724998
"[""2639-6181""]",Legume science,,https://onlinelibrary.wiley.com/page/journal/26396181/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26396181/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26396181,,,,,,,,,https://www.wikidata.org/wiki/Q96724793
"[""2639-6696""]","Agrosystems, geosciences & environment",,https://www.agronomy.org/publications/journals/author-resources,https://acsess.onlinelibrary.wiley.com/journal/26396696/editorial-board/editorial-board,,https://acsess.onlinelibrary.wiley.com/journal/26396696,,,,,,,,https://twitter.com/agejournal,https://www.wikidata.org/wiki/Q96698718
"[""2640-4567""]",Advanced intelligent systems,,https://onlinelibrary.wiley.com/page/journal/26404567/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26404567/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26404567,,,,,,,,https://twitter.com/advintellsyst,https://www.wikidata.org/wiki/Q96697066
"[""2641-6573""]",Advanced genetics,,https://onlinelibrary.wiley.com/page/journal/26416573/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26416573/homepage/editorialboard,,https://onlinelibrary.wiley.com/journal/26416573,,,,,,,,,
"[""2642-2514""]",Precision medical sciences,,https://onlinelibrary.wiley.com/page/journal/26422514/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26422514/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26422514,,Jiangsu Cancer Hospital,,,https://www.jszlyy.com.cn/En/index.html,,,,https://www.wikidata.org/wiki/Q96727833
"[""2642-3561""]",Liver cancer international,,https://onlinelibrary.wiley.com/page/journal/26423561/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26423561/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26423561,,,,,,,,,https://www.wikidata.org/wiki/Q96725804
"[""2643-7961""]",Feminist anthropology,,https://anthrosource.onlinelibrary.wiley.com/hub/journal/26437961/about/author-guidelines,https://anthrosource.onlinelibrary.wiley.com/hub/journal/26437961/editorial-board/editorial-board,https://www.facebook.com/FeministAnthropology/,https://anthrosource.onlinelibrary.wiley.com/journal/26437961,,Association for Feminist Anthropology,American Anthropological Association,,http://afa.americananthro.org/,https://www.americananthro.org/,,https://twitter.com/feministjournal,https://www.wikidata.org/wiki/Q96701409
"[""2643-8429""]",Food frontiers,,https://onlinelibrary.wiley.com/page/journal/26438429/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26438429/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26438429,,International Association of Dietetic Nutrition and Safety,,,https://iadns.blogspot.com/,,,,https://www.wikidata.org/wiki/Q96319290
"[""2643-8909""]",Aging and cancer,,https://onlinelibrary.wiley.com/page/journal/26438909/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26438909/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26438909,,,,,,,,,https://www.wikidata.org/wiki/Q96698305
"[""2688-1152""]",Journal of the American College of Emergency Physicians Open,,https://onlinelibrary.wiley.com/page/journal/26881152/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26881152/homepage/edboard?=#/,https://www.facebook.com/jacepopen/,https://onlinelibrary.wiley.com/journal/26881152,,American College of Emergency Physicians,,,https://acep.org/,,,https://twitter.com/jacepopen,https://www.wikidata.org/wiki/Q96319323
"[""2688-2663""]",MedComm,,https://onlinelibrary.wiley.com/page/journal/26882663/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26882663/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26882663,,Sichuan International Medical Exchange & Promotion Association (SCIMEA),,,http://en.scimea.cn/index.html,,,,https://www.wikidata.org/wiki/Q96728261
"[""2688-3740""]",Lifestyle medicine,,https://onlinelibrary.wiley.com/page/journal/26883740/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26883740/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26883740,,,,,,,,,https://www.wikidata.org/wiki/Q96725307
"[""2688-4011""]",Nano select,,https://onlinelibrary.wiley.com/page/journal/26884011/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26884011/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26884011,,,,,,,,,
"[""2688-4046""]",Small science,,https://onlinelibrary.wiley.com/page/journal/26884046/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26884046/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26884046,,,,,,,,,https://www.wikidata.org/wiki/Q2371470
"[""2688-4526""]",BJUI compass,,https://bjui-journals.onlinelibrary.wiley.com/hub/journal/26884526/homepage/author-guidelines,https://bjui-journals.onlinelibrary.wiley.com/hub/journal/26884526/homepage/editorial-board,https://business.facebook.com/BJUICompass/,https://bjui-journals.onlinelibrary.wiley.com/journal/26884526,,BJU International,,,https://www.bjuinternational.com/,,,https://twitter.com/bjuicompass,https://www.wikidata.org/wiki/Q96319334
